8.51797	6.02E-08
8.58513	0.009
8.62154	0.018183
8.56043	0.0276397
8.5104	0.0373783
8.47127	0.047407
8.43864	0.0577345
8.40936	0.0683699
8.38137	0.0793221
8.35323	0.0906008
8.32222	0.102216
8.28372	0.114176
8.23417	0.126494
8.17273	0.139178
8.10162	0.15224
8.02469	0.165692
7.94366	0.179544
7.85693	0.19381
7.76261	0.2085
7.66143	0.223628
7.55677	0.239207
7.45327	0.25525
7.35409	0.271772
7.2594	0.288785
7.16721	0.306306
7.07424	0.324349
6.97696	0.342929
6.87256	0.362063
6.7597	0.381767
6.63867	0.402059
6.51087	0.422955
6.37801	0.444474
6.24145	0.466634
6.10178	0.489455
5.95869	0.512955
5.81098	0.537156
5.65698	0.562078
5.49509	0.587743
5.32457	0.614172
5.14584	0.64139
4.96045	0.669418
4.77051	0.698281
4.57802	0.728005
4.38458	0.758614
4.19118	0.790136
3.99829	0.822596
3.80598	0.856025
3.61393	0.890449
3.4215	0.925899
3.22786	0.962406
3.03342	1

