-1.230281633	8.00E-07
-1.2367015664	0.00386321
-1.2241051863	0.00793161
-1.1999594189	0.0122161
-1.1936531126	0.0167282
-1.1932959987	0.0214799
-1.1958120282	0.0264841
-1.2000162324	0.031754
-1.2053648243	0.0373039
-1.2115656197	0.0431486
-1.218488759	0.0493037
-1.2260287314	0.0557857
-1.234153072	0.062612
-1.2428455483	0.069801
-1.2520818115	0.0773718
-1.2619267917	0.0853447
-1.271455239	0.0937411
-1.2781917052	0.102583
-1.278905933	0.111896
-1.2726726727	0.121702
-1.2639477315	0.13203
-1.2594269946	0.142906
-1.262519276	0.15436
-1.2687444201	0.166422
-1.2667397127	0.179125
-1.2461407353	0.192503
-1.2062494927	0.206591
-1.1573898223	0.221428
-1.1129047967	0.237052
-1.0818196575	0.253507
-1.0639558477	0.270835
-1.051773395	0.289084
-1.0385764143	0.308303
-1.021962503	0.328542
-1.0037172307	0.349856
-0.9873630387	0.372302
-0.9746936125	0.395941
-0.964653843	0.420835
-0.9530070611	0.447051
-0.9342098856	0.47466
-0.9059978898	0.503736
-0.8717311907	0.534356
-0.8385196007	0.566602
-0.8127262398	0.600561
-0.7928244461	0.636324
-0.7684847009	0.673986
-0.7322766009	0.713649
-0.6867778589	0.755419
-0.6411492574	0.799407
-0.6063509455	0.845732
-0.5866455645	0.894518
-0.5779936693	0.945894
-0.5756675595	1

