0 0.313752
0.010202 0.246406
0.020404 0.202337
0.0306061 0.176942
0.0408081 0.154626
0.0510101 0.132028
0.0612121 0.120217
0.0714141 0.0951489
0.0816162 0.081748
0.0918182 0.0677047
0.10202 0.0540585
0.112222 0.0376629
0.122424 0.0456334
0.132626 0.0628716
0.142828 0.0628716
0.15303 0.0646903
0.163232 0.0479644
0.173434 0.0316514
0.183636 0.0265295
0.193838 0.0260713
0.20404 0.0260713
0.214242 0.0343243
0.224444 0.0516602
0.234646 0.0516602
0.244848 0.0647934
0.255051 0.0604086
0.265253 0.0604086
0.275455 0.0474353
0.285657 0.0474353
0.295859 0.0400554
0.306061 0.0400554
0.316263 0.0419992
0.326465 0.0419992
0.336667 0.0453214
0.346869 0.0453214
0.357071 0.0460825
0.367273 0.0460825
0.377475 0.045177
0.387677 0.045177
0.397879 0.0434506
0.408081 0.0434506
0.418283 0.0434506
0.428485 0.0380462
0.438687 0.0380462
0.448889 0.0277796
0.459091 0.0277796
0.469293 0.0277796
0.479495 0.01644
0.489697 0.01644
0.499899 0.01644
0.510101 0.0133641
0.520303 0.0133641
0.530505 0.0133641
0.540707 0.0170268
0.550909 0.0170268
0.561111 0.0170268
0.571313 0.0204405
0.581515 0.0204405
0.591717 0.0204405
0.601919 0.0130625
0.612121 0.0130625
0.622323 0.0130625
0.632525 0.0130625
0.642727 -0.00304382
0.652929 -0.00304382
0.663131 -0.00304382
0.673333 -0.00304382
0.683535 -0.0214843
0.693737 -0.0214843
0.703939 -0.0214843
0.714141 -0.0261828
0.724343 -0.0261828
0.734545 -0.0261828
0.744747 -0.0261828
0.754949 -0.0261828
0.765152 -0.0184225
0.775354 -0.0184225
0.785556 -0.0184225
0.795758 -0.0184225
0.80596 -0.00545169
0.816162 -0.00545169
0.826364 -0.00545169
0.836566 -0.00545169
0.846768 0.000559486
0.85697 0.000559486
0.867172 0.000559486
0.877374 0.000559486
0.887576 0.000559486
0.897778 -0.0016355
0.90798 -0.0016355
0.918182 -0.0016355
0.928384 -0.0016355
0.938586 -0.0016355
0.948788 -0.00354327
0.95899 -0.00354327
0.969192 -0.00354327
0.979394 -0.00354327
0.989596 -0.00354327
0.999798 -0.00354327
