0 -0.0322443
0.010202 -0.0322443
0.020404 -0.0322443
0.0306061 -0.0322443
0.0408081 0.0916681
0.0510101 0.0916681
0.0612121 0.0916681
0.0714141 0.0872443
0.0816162 0.0872443
0.0918182 0.0872443
0.10202 0.115304
0.112222 0.115304
0.122424 0.115304
0.132626 0.115304
0.142828 0.074492
0.15303 0.074492
0.163232 0.074492
0.173434 0.0989646
0.183636 0.0989646
0.193838 0.0989646
0.20404 0.0989646
0.214242 0.111227
0.224444 0.111227
0.234646 0.111227
0.244848 0.111227
0.255051 0.0563887
0.265253 0.0563887
0.275455 0.0563887
0.285657 0.0563887
0.295859 0.0972809
0.306061 0.0972809
0.316263 0.0972809
0.326465 0.0972809
0.336667 0.106905
0.346869 0.106905
0.357071 0.106905
0.367273 0.106905
0.377475 -0.00437828
0.387677 -0.00437828
0.397879 -0.00437828
0.408081 -0.00437828
0.418283 -0.00437828
0.428485 0.0312528
0.438687 0.0312528
0.448889 0.0312528
0.459091 0.0312528
0.469293 0.0312528
0.479495 0.128499
0.489697 0.128499
0.499899 0.128499
0.510101 0.128499
0.520303 0.128499
0.530505 0.10228
0.540707 0.10228
0.550909 0.10228
0.561111 0.10228
0.571313 0.10228
0.581515 0.0689138
0.591717 0.0689138
0.601919 0.0689138
0.612121 0.0689138
0.622323 0.0689138
0.632525 0.0456962
0.642727 0.0456962
0.652929 0.0456962
0.663131 0.0456962
0.673333 0.0456962
0.683535 0.0456962
0.693737 0.0186686
0.703939 0.0186686
0.714141 0.0186686
0.724343 0.0186686
0.734545 0.0186686
0.744747 -0.00822612
0.754949 -0.00822612
0.765152 -0.00822612
0.775354 -0.00822612
0.785556 -0.00822612
0.795758 -0.00822612
0.80596 -0.0275981
0.816162 -0.0275981
0.826364 -0.0275981
0.836566 -0.0275981
0.846768 -0.0275981
0.85697 -0.0275981
0.867172 -0.0391078
0.877374 -0.0391078
0.887576 -0.0391078
0.897778 -0.0391078
0.90798 -0.0391078
0.918182 -0.0391078
0.928384 -0.0391078
0.938586 -0.01496
0.948788 -0.01496
0.95899 -0.01496
0.969192 -0.01496
0.979394 -0.01496
0.989596 -0.01496
0.999798 -0.01496
