-1.5263057851	8.00E-07
-1.5352727273	0.009
-1.520231405	0.018183
-1.487892562	0.0276397
-1.4755702479	0.0373783
-1.4694132231	0.047407
-1.4659504132	0.0577345
-1.4638595041	0.0683699
-1.462553719	0.0793221
-1.4687272727	0.0906008
-1.4863057851	0.102216
-1.5029752066	0.114176
-1.5069669421	0.126494
-1.4909173554	0.139178
-1.4593801653	0.15224
-1.4371239669	0.165692
-1.4375785124	0.179544
-1.4401487603	0.19381
-1.420785124	0.2085
-1.3746859504	0.223628
-1.3108842975	0.239207
-1.2569173554	0.25525
-1.2328760331	0.271772
-1.2349752066	0.288785
-1.2532892562	0.306306
-1.2758347107	0.324349
-1.2896363636	0.342929
-1.2856942149	0.362063
-1.2615289256	0.381767
-1.2223801653	0.402059
-1.1775867769	0.422955
-1.1354710744	0.444474
-1.1016033058	0.466634
-1.0783140496	0.489455
-1.0646198347	0.512955
-1.0557768595	0.537156
-1.0435206612	0.562078
-1.0199256198	0.587743
-0.9810826446	0.614172
-0.9284876033	0.64139
-0.8687933884	0.669418
-0.8094942149	0.698281
-0.7554702479	0.728005
-0.7086710744	0.758614
-0.668585124	0.790136
-0.6343793388	0.822596
-0.6058107438	0.856025
-0.5826958678	0.890449
-0.5641082645	0.925899
-0.5504272727	0.962406
-0.5451115702	1

