0.018183 0
0.0276397 0
0.0373783 0
0.047407 0
0.0577345 0
0.0683699 0
0.0793221 0
0.0906008 0
0.102216 -4.36628
0.114176 -6.37933
0.126494 1.09425
0.139178 7.42065
0.15224 6.60769
0.165692 1.63226
0.179544 -3.94301
0.19381 -4.11429
0.2085 5.35309
0.223628 11.5551
0.239207 7.96088
0.25525 3.47807
0.271772 0.573276
0.288785 -1.49571
0.306306 -2.77874
0.324349 -2.8106
0.342929 -0.952865
0.362063 1.76245
0.381767 3.60175
0.402059 4.23343
0.422955 4.01043
0.444474 3.3293
0.466634 2.36246
0.489455 1.31066
0.512955 0.53818
0.537156 0.310193
0.562078 0.81219
0.587743 2.08823
0.614172 3.41218
0.64139 4.1088
0.669418 4.0844
0.698281 3.52015
0.728005 2.89134
0.758614 2.39405
0.790136 1.98408
0.822596 1.65976
0.856025 1.35435
0.890449 1.03167
0.925899 0.747153
0.962406 0.50273
1 0.381633
