0.00793161 0
0.0122161 0
0.0167282 0
0.0214799 0
0.0264841 0
0.031754 0
0.0373039 0
0.0431486 0
0.0493037 0
0.0557857 0
0.062612 0
0.069801 0
0.0773718 0
0.0853447 0
0.0937411 0
0.102583 -0.357595
0.111896 0.375659
0.121702 2.64103
0.13203 2.89689
0.142906 0.31042
0.15436 -2.36655
0.166422 -2.4534
0.179125 0.726005
0.192503 5.16444
0.206591 8.18118
0.221428 7.66321
0.237052 4.51361
0.253507 1.76755
0.270835 0.535961
0.289084 0.757753
0.308303 1.53666
0.328542 1.72643
0.349856 1.40352
0.372302 0.975154
0.395941 0.622187
0.420835 0.391937
0.447051 0.482719
0.47466 1.16455
0.503736 2.03387
0.534356 2.12089
0.566602 1.38464
0.600561 0.620677
0.636324 0.297389
0.673986 0.803698
0.713649 2.09001
0.755419 2.64716
0.799407 1.81866
0.845732 0.77428
0.894518 0.207279
0.945894 0.0434436
1 0.0438601
