0.020761121	0.7398016
0.046631426	0.6628349
0.105445586	0.6681734
0.19374342	0.6325166
0.2709849	0.6122331
0.3554621	0.65875554
0.45828554	0.7258889
0.5464212	0.7826979
0.6492716	0.8344203
0.7374884	0.84499645
0.82209176	0.8196011
0.88104105	0.74788475
0.91427326	0.6658063
0.9439732	0.5015235
0.95889527	0.37828615
0.96650046	0.23447573
0.98144054	0.10096444
0.9816117	0.003361704
0.989262	-0.16613366
0.99319977	-0.31509367
0.99714655	-0.4691907
1.0084642	-0.63353646
1.0123479	-0.75167453
1.0200342	-0.94171786
1.016547	-1.0496072
1.0351005	-1.1471469
1.046265	-1.224164
1.0939417	-1.1572195
1.1599466	-1.0593901
1.2260596	-1.0232046
1.2811072	-0.96650887
1.3728921	-0.89427626
1.4536119	-0.8015335
1.5453609	-0.70875305
1.6187457	-0.62630945
1.6921846	-0.5746878
1.7398973	-0.5282912
1.8059742	-0.4715577
1.8830715	-0.40964946
1.9969152	-0.33734137
2.0483406	-0.31148016
2.118193	-0.31124094
2.2174392	-0.30062702
2.3277326	-0.3002493
2.4527137	-0.28954723
2.544616	-0.2840955
2.6328146	-0.26324537
2.7063346	-0.25785658
2.816637	-0.26261583
2.9012043	-0.26746324
2.9747245	-0.26207444
0.020761121	0.7398016
0.046631426	0.6628349
0.105445586	0.6681734
0.19374342	0.6325166
0.2709849	0.6122331
0.3554621	0.65875554
0.45828554	0.7258889
0.5464212	0.7826979
0.6492716	0.8344203
0.7374884	0.84499645
0.82209176	0.8196011
0.88104105	0.74788475
0.91427326	0.6658063
0.9439732	0.5015235
0.95889527	0.37828615
0.96650046	0.23447573
0.98144054	0.10096444
0.9816117	0.003361704
0.989262	-0.16613366
0.99319977	-0.31509367
0.99714655	-0.4691907
1.0084642	-0.63353646
1.0123479	-0.75167453
1.0200342	-0.94171786
1.016547	-1.0496072
1.0351005	-1.1471469
1.046265	-1.224164
1.0939417	-1.1572195
1.1599466	-1.0593901
1.2260596	-1.0232046
1.2811072	-0.96650887
1.3728921	-0.89427626
1.4536119	-0.8015335
1.5453609	-0.70875305
1.6187457	-0.62630945
1.6921846	-0.5746878
1.7398973	-0.5282912
1.8059742	-0.4715577
1.8830715	-0.40964946
1.9969152	-0.33734137
2.0483406	-0.31148016
2.118193	-0.31124094
2.2174392	-0.30062702
2.3277326	-0.3002493
2.4527137	-0.28954723
2.544616	-0.2840955
2.6328146	-0.26324537
2.7063346	-0.25785658
2.816637	-0.26261583
2.9012043	-0.26746324
2.9747245	-0.26207444
3	-0.7143969
3.0461094	-0.6972763
3.0864553	-0.69416344
3.1642652	-0.70350194
3.2276657	-0.6988327
3.2795389	-0.6832685
3.3429394	-0.6677043
3.3919308	-0.65680933
3.4409223	-0.6490272
3.48415	-0.6459144
3.5475504	-0.6459144
3.6051874	-0.6505837
3.6570606	-0.65525293
3.7204611	-0.65680933
3.7780979	-0.6536965
3.8270893	-0.644358
3.870317	-0.633463
3.9048991	-0.6178988
3.945245	-0.6023346
3.9654179	-0.585214
3.9855907	-0.56031126
