0.0279118	-0.7172835
0.10254717	-0.7156559
0.1686086	-0.72489005
0.2461313	-0.7279107
0.2977618	-0.71545416
0.37815523	-0.7184719
0.4441562	-0.7106517
0.498729	-0.71834725
0.5876579	-0.6996506
0.6710266	-0.7321227
0.7629362	-0.74443084
0.8261379	-0.75676864
0.9007952	-0.7613427
0.9811172	-0.74420536
1.0586234	-0.7425748
1.1361406	-0.7440451
1.2107595	-0.7377664
1.2997104	-0.72527134
1.380038	-0.7096844
1.4546844	-0.7111576
1.4834309	-0.72198063
1.535023	-0.6986714
1.58667	-0.69086605
1.6642091	-0.6985379
1.7416878	-0.68915546
1.833471	-0.6658047
1.913793	-0.64866734
1.9912772	-0.6408353
