0.076085	0.635019
0.125177	0.622432
0.1742695	0.609846
0.2271385	0.597256
0.2913825	0.634794
0.3669535	0.668141
0.4236395	0.701508
0.48789	0.747402
0.55591	0.784935
0.639045	0.83081
0.71085	0.876696
0.77886	0.901694
0.843085	0.914162
0.8922	0.926645
0.937475	0.868102
0.971425	0.817928
1.045155	-1.30471
1.07167	-1.217
1.113345	-1.0708
1.151255	-0.907889
1.19669	-0.782588
1.238335	-0.66564
1.287525	-0.565412
1.359395	-0.444317
1.42745	-0.365001
1.48039	-0.298204
1.544635	-0.256488
1.620215	-0.214785
1.69956	-0.185619
1.805335	-0.164839
1.888445	-0.152391
1.941335	-0.139911
2.02065	-0.144172
2.103765	-0.123368
2.20197	-0.12347
2.285075	-0.1152
2.41729	-0.0986254
2.519285	-0.0861971
2.62883	-0.0737767
2.738375	-0.0655346
2.878135	-0.0615023
2.923455	-0.0699062
3.01018	-0.245484
3.10839	-0.23723
3.202815	-0.241507
3.308565	-0.254153
3.41055	-0.250081
3.508755	-0.254362
3.588075	-0.254445
3.690065	-0.242016
3.788285	-0.229584
3.90538	-0.22135
