11.3511	8.00E-07
11.4377	0.032
11.4413	0.0646291
11.2417	0.0985515
10.9986	0.133819
10.7468	0.170484
10.5134	0.208602
10.3065	0.248231
10.1228	0.289432
9.94535	0.332265
9.74277	0.376796
9.4965	0.423093
9.20371	0.471225
8.86662	0.521264
8.49267	0.573287
8.0803	0.627372
7.61499	0.683601
7.08349	0.742059
6.48084	0.802834
5.81171	0.866019
5.0837	0.931707
4.30147	1

